,ch,x,y,z,sub
20,ECOG_20,64.25218674782624,2.5140297744993054,8.096413782947904,gf
21,ECOG_21,66.1062538378147,-6.92337314210211,11.823258113207425,gf
22,ECOG_22,67.38388283569242,-15.737378005525233,14.787043990196453,gf
23,ECOG_23,66.4734746537116,-25.605606167802048,18.41524547117608,gf
24,ECOG_24,51.907272556200674,41.59194252377637,3.4568935842032493,gf
25,ECOG_25,56.48134934463951,32.6816512566018,6.851530112467471,gf
26,ECOG_26,59.10088009441478,23.675073585675793,10.677017292006889,gf
27,ECOG_27,61.91995833243158,13.80684542339897,14.305218772986516,gf
28,ECOG_28,58.70496752379924,5.327379401899807,17.79849815053063,gf
29,ECOG_29,63.89796222265178,-3.4866254615233165,20.76228402751966,gf
30,ECOG_30,65.47538929110746,-13.689392465724088,23.8609920079442,gf
31,ECOG_31,48.52066004324159,45.93602032637559,14.415250651455947,gf
32,ECOG_32,52.7650003866921,36.26036497160167,17.181750829885186,gf
33,ECOG_33,56.45780933725355,26.153884371152344,19.849608159034528,gf
34,ECOG_34,59.034302549664574,17.24359310397777,23.244244687298746,gf
35,ECOG_35,60.76172151509349,7.806190187376349,26.971089017558274,gf
36,ECOG_36,62.137065637434326,-1.4386399217221713,29.8362320452674,gf
37,ECOG_37,62.16608067170642,-11.114295276496097,32.60273222369665,gf
38,ECOG_38,61.828533581568706,-21.028203069442537,34.40888825029559,gf
39,ECOG_39,43.12674013084294,47.984005866176744,23.48919866920369,gf
40,ECOG_40,48.26357548338966,37.877525265727414,26.157055998353034,gf
41,ECOG_41,50.14638545350165,28.536408752877435,29.45304967733737,gf
42,ECOG_42,54.090874560206636,18.86075339810351,32.2195498557666,gf
43,ECOG_43,56.989958209250894,9.327064077750645,36.37724483730132,gf
44,ECOG_44,56.931947250601475,0.6093456180789717,38.91018006301516,gf
45,ECOG_45,56.835933540695336,-9.5934213861218,42.00888804343968,gf
46,ECOG_46,58.20767993983446,-19.076503933392832,43.913686919318536,gf
47,ECOG_47,36.517382020733294,49.793738967805346,31.60280253512115,gf
48,ECOG_48,40.74683581938636,40.54890885870684,34.46794556283029,gf
49,ECOG_49,42.922151347982364,30.680680696430024,38.096147043809914,gf
50,ECOG_50,45.56228468034413,21.243277779828613,41.82299137406944,gf
51,ECOG_51,49.66900563020337,11.471336021303244,45.02034220377387,gf
52,ECOG_52,49.65695970102616,2.5610447541286723,48.414978732038094,gf
53,ECOG_53,52.033017124461146,-7.783688284493165,50.12249190935714,gf
54,ECOG_54,52.42654825848722,-18.22470772686645,52.26085573795141,gf
55,ECOG_55,23.916356144853545,50.503569139910695,38.55877655064854,gf
56,ECOG_56,30.971617932242093,43.124006047934834,43.20968577858273,gf
57,ECOG_57,35.661500289388265,32.72866623623117,47.17009506155766,gf
58,ECOG_58,36.800903167685064,23.38754972338121,50.466088740541984,gf
59,ECOG_59,39.51489013431481,14.380972052455187,54.2915759200814,gf
60,ECOG_60,41.91473849167004,4.2744914520058614,56.95943324923074,gf
61,ECOG_61,41.12157658032189,-5.877668779113088,57.80524512399941,gf
62,ECOG_62,40.67780038468954,-16.126115413983477,59.08190765004328,gf
0,ECOG_0,67.66162754223589,-16.23064490501134,-17.046602132610627,hh
1,ECOG_1,68.16359066081986,-26.784335304787135,-13.140858063859598,hh
2,ECOG_2,67.52381865987802,-37.69127277671961,-9.128929441184125,hh
3,ECOG_3,64.97166697281128,-48.00985101203106,-4.641992390375439,hh
4,ECOG_4,61.0018118950634,-57.54752196026128,-1.775009434415392,hh
5,ECOG_5,67.96451517668275,-22.964630870432114,-2.229511064906266,hh
6,ECOG_6,67.30931939127159,-33.00321752543444,1.4634976375683904,hh
7,ECOG_7,66.18899404856352,-43.82155381659764,4.6558587195017305,hh
8,ECOG_8,61.48019523294103,-53.962929690370586,7.81121896661243,hh
9,ECOG_9,55.279010635762155,21.157088818547646,-7.506943705379048,hh
10,ECOG_10,58.05111572978503,10.544330964925676,-3.2575108686369694,hh
11,ECOG_11,63.26337201532249,0.6085335286939684,0.8686670490994186,hh
12,ECOG_12,63.12615672278792,-8.723558981995005,4.1739029952854105,hh
13,ECOG_13,66.55123399232885,-19.042137217306472,8.270671606893341,hh
14,ECOG_14,65.81043499118682,-29.625361344005352,11.99368715070541,hh
15,ECOG_15,65.76963950020297,-39.958127617318176,15.275973652083927,hh
16,ECOG_16,63.53909687721032,-49.65765523816519,17.863678602493266,hh
17,ECOG_17,59.175420635476534,24.623546180745986,3.205319339020579,hh
18,ECOG_18,61.603037741586505,14.525892071897484,7.018260302277826,hh
19,ECOG_19,62.6310172125701,4.913807980899368,10.921126684980246,hh
20,ECOG_20,64.39595345463299,-5.183846127949129,14.73406764823749,hh
21,ECOG_21,66.41008219899047,-15.767070254648008,18.457083192049563,hh
22,ECOG_22,66.18777171265458,-25.481943564416742,22.016171646771173,hh
23,ECOG_23,65.8855877208929,-36.300279855579944,25.20853272870452,hh
24,ECOG_24,62.568012937699685,-45.97027374950387,27.63933628503098,hh
25,ECOG_25,57.24205384427372,28.488130030945825,12.039568657061073,hh
26,ECOG_26,60.62470877497707,18.49326514086794,16.196287548299118,hh
27,ECOG_27,61.21731284168757,8.24794239740401,20.793735481970725,hh
28,ECOG_28,63.41492639626449,-1.2613524748234908,25.04037979265394,hh
29,ECOG_29,62.80098284023521,-11.520863256288784,28.82334561609613,hh
30,ECOG_30,63.36358966799771,-22.398267001298162,32.32950948619521,hh
31,ECOG_31,63.73220906089114,-32.09779462214517,34.917214436604546,hh
32,ECOG_32,59.74397487823536,-42.63613933299923,37.511945082021455,hh
33,ECOG_33,52.38499276569398,32.79340448315123,22.092028292941905,hh
34,ECOG_34,56.247746643548865,22.96039626569014,26.278722323995,hh
35,ECOG_35,58.1983403531755,12.582750576532495,30.68929372376868,hh
36,ECOG_36,59.462897055419724,2.323239795067202,34.47225954721086,hh
37,ECOG_37,58.776375175228395,-8.157195112861059,38.53905301900373,hh
38,ECOG_38,58.621408343925815,-18.681351785713765,41.948265774650075,hh
39,ECOG_39,59.50944545949287,-28.67505902487127,44.31911905134641,hh
40,ECOG_40,55.85958474857331,-39.05154706310854,46.943824836578386,hh
0,ECOG_0,-50.91263825849448,42.514912722765544,8.3275047567483,hl
1,ECOG_1,-51.971217170674976,36.33276650100854,15.241481845580306,hl
2,ECOG_2,-53.13993901438639,29.040708263531453,22.624843592123675,hl
3,ECOG_3,-53.991174240792205,22.118620697961063,29.85174378609659,hl
4,ECOG_4,-55.08156847448999,14.45659178857728,37.39156708521041,hl
5,ECOG_5,-51.850166104401374,7.390869497255546,44.218546687765546,hl
6,ECOG_6,-49.442602361185564,-0.5584288636309217,50.95852880404379,hl
7,ECOG_7,-46.12373701905705,-8.459848982600278,57.83181778412798,hl
8,ECOG_8,-54.028256834553005,36.73758697942115,0.9432501920187235,hl
9,ECOG_9,-55.17105011008285,30.205781254206567,8.4657632756958,hl
10,ECOG_10,-56.92883886064748,23.28369368863617,15.692663469668712,hl
11,ECOG_11,-59.605647956069326,15.848000725407742,22.6761046247943,hl
12,ECOG_12,-60.342445316898946,8.782278434086013,29.503084227349422,hl
13,ECOG_13,-59.44515399899571,1.57292141701294,35.93014323848674,hl
14,ECOG_14,-57.4752191128904,-6.136985734287963,43.33665967379466,hl
15,ECOG_15,-52.165949213704984,-13.545111624048385,50.00133325045156,hl
16,ECOG_16,-52.6152497929194,30.446655838418728,-7.321078974563733,hl
17,ECOG_17,-52.721433568370145,24.209375469725718,0.8670488342111768,hl
18,ECOG_18,-58.25194836600058,17.486056776842677,7.856334462664526,hl
19,ECOG_19,-60.63836189168911,10.488523895887168,15.268695371300193,hl
20,ECOG_20,-61.529786643709556,3.08039800612674,21.9333689479571,hl
21,ECOG_21,-61.929610436158605,-4.081080769029221,28.49373482290036,hl
22,ECOG_22,-60.30046896345789,-11.640097289559883,35.52932982888275,hl
23,ECOG_23,-58.954604634155274,-19.78090861811481,41.73608448993728,hl
24,ECOG_24,-42.92847535723225,23.347593943236685,-15.973648093796138,hl
25,ECOG_25,-53.03780997347003,16.986990017241443,-7.64582332130079,hl
26,ECOG_26,-53.679226327176075,11.195125635840247,0.2286208590876147,hl
27,ECOG_27,-61.23017465187712,4.690886984093667,7.432366364296008,hl
28,ECOG_28,-61.06346572911348,-2.2790788233938395,14.525959694462994,hl
29,ECOG_29,-64.00760138057737,-9.440557598549798,21.086325569406256,hl
30,ECOG_30,-63.58159671347309,-16.72535993100799,27.698845295206336,hl
31,ECOG_31,-62.8136283002515,-25.064940132250268,34.14321452178043,hl
32,ECOG_32,-51.372653879873866,17.200297527985587,-23.889802345208505,hl
33,ECOG_33,-53.04715884101275,11.134218958511932,-15.530216585659698,hl
34,ECOG_34,-56.702543215329584,4.753303864067584,-7.697520964227018,hl
35,ECOG_35,-60.455182759451255,-1.2097623165529572,0.10026565042325025,hl
36,ECOG_36,-63.6888997192636,-8.275484607874688,6.927245252978376,hl
37,ECOG_37,-65.68989557064758,-15.12212685805996,13.968684732288544,hl
38,ECOG_38,-65.01794254424722,-22.530252747820388,20.633358308945446,hl
39,ECOG_39,-65.58222077506505,-30.082013363332152,26.898111294184552,hl
40,ECOG_40,-51.65167010485574,10.416072157774229,-32.01548132632478,hl
41,ECOG_41,-56.86893748202026,4.994178448279739,-24.290626383600436,hl
42,ECOG_42,-61.48743790265542,-1.243101920413268,-16.01992249537684,hl
43,ECOG_43,-63.720021323277,-7.747340572159849,-8.130105989672408,hl
44,ECOG_44,-65.74157299581537,-13.881608551999731,-0.41165213678323936,hl
45,ECOG_45,-66.83077359870266,-21.317301515228163,6.607584856323493,hl
46,ECOG_46,-65.18907299454472,-28.287267322715664,13.70117818649048,hl
47,ECOG_47,-63.394757496338705,-35.44874609787162,20.261544061433742,hl
48,ECOG_48,-50.088763143727476,3.7754815133142148,-39.703152040650124,hl
49,ECOG_49,-55.906073757994136,-1.3997650815758145,-32.0925388664693,hl
50,ECOG_50,-62.64910142497263,-7.438276577581468,-24.082079502386186,hl
51,ECOG_51,-65.79377294985316,-13.695868114723586,-16.306504765225256,hl
52,ECOG_52,-67.3810079749143,-19.83013609456347,-8.58805091233609,hl
53,ECOG_53,-68.50333467278632,-26.875547217436097,-0.6157536251416155,hl
54,ECOG_54,-68.45272417452509,-34.578198463718095,6.073464582913565,hl
55,ECOG_55,-64.80986627679839,-41.25363891468402,13.196057075172849,hl
56,ECOG_56,-52.115866192612394,-3.4556163907965423,-44.426448938434646,hl
57,ECOG_57,-54.142969241497305,-9.013888921023478,-37.98385780902959,hl
58,ECOG_58,-61.13646316933446,-13.736463623602795,-31.591986474061105,hl
59,ECOG_59,-61.13646316933446,-19.843164529974672,-24.222659016637625,hl
60,ECOG_60,-64.63321013325304,-25.88167602598033,-16.212199652554514,hl
61,ECOG_61,-68.12995709717163,-32.481671161561145,-8.614388658044028,hl
62,ECOG_62,-68.96489127967513,-40.327957133594474,-1.7847535184070407,hl
63,ECOG_63,-64.58041718990042,-47.64032653952067,5.301729743984073,hl
0,ECOG_0,-62.81966023750574,-50.101411448450136,23.41007497771011,jc
1,ECOG_1,-64.37973168894806,-38.36692925433023,23.038534116207256,jc
2,ECOG_2,-65.23033666268397,-26.77513984626821,23.031771930464313,jc
3,ECOG_3,-63.97559817492103,-15.51342396441301,22.706987652567843,jc
4,ECOG_4,-62.203637631866954,-4.309725256117805,21.949608321774647,jc
5,ECOG_5,-62.4380914785605,6.421207139912686,21.238985574587833,jc
6,ECOG_6,-58.85022789785872,18.369728513119437,20.32027669944509,jc
7,ECOG_7,-52.74089278282323,29.560098001945686,20.17788175942857,jc
8,ECOG_8,-59.62843073118543,-49.92658826018655,34.00044237518721,jc
9,ECOG_9,-62.38377285950489,-38.04941328000873,33.264122837924425,jc
10,ECOG_10,-63.69685847429714,-26.98840735777142,32.87152218289116,jc
11,ECOG_11,-62.45714362679148,-15.12456159706257,32.75018703640505,jc
12,ECOG_12,-60.33943695152544,-4.134902067854201,32.53997571925175,jc
13,ECOG_13,-59.600696945393736,7.068796640441006,31.782596388458554,jc
14,ECOG_14,-55.41311440849068,18.34384174176516,30.842827719785397,jc
15,ECOG_15,-50.30360730970724,29.47619405703142,30.267837726872166,jc
16,ECOG_16,-54.678058628552556,-49.75176507192293,44.59080977266431,jc
17,ECOG_17,-57.25103314503404,-38.36068562347879,44.516231209784586,jc
18,ECOG_18,-59.39761633019174,-26.755566995947817,43.89448463326497,jc
19,ECOG_19,-57.63329909506759,-15.279811935005783,43.02253234172861,jc
20,ECOG_20,-57.39309999449184,-4.562208758444243,42.92689398531847,jc
21,ECOG_21,-54.0150701073824,6.784182735908852,41.80473597876536,jc
22,ECOG_22,-50.04047794277881,18.38930136343982,41.182989402245745,jc
23,ECOG_23,-44.12358750263556,28.90619458038348,41.019534668698824,jc
24,ECOG_24,-48.82634683076864,-49.95170336395718,53.81557563431448,jc
25,ECOG_25,-50.88730225060432,-38.21722116983729,53.44403477281162,jc
26,ECOG_26,-53.926764415019655,-27.214232421159956,52.61883906488163,jc
27,ECOG_27,-50.81451225313325,-16.224572891951585,52.40862774772832,jc
28,ECOG_28,-50.64106592790363,-5.092220576685324,51.8336377548151,jc
29,ECOG_29,-46.190878531807236,6.383534484256712,50.96168546327874,jc
30,ECOG_30,-43.621590401074364,17.716596759140856,50.45451184750229,jc
31,ECOG_31,-37.587899416243744,27.100576611406154,49.70176951325466,jc
32,ECOG_32,-39.99232541580562,-50.169671171144586,60.762793270737895,jc
33,ECOG_33,-45.707037025570806,-38.778591722700455,60.68821470785816,jc
34,ECOG_34,-47.07073593528377,-28.261698505756794,60.52475997431124,jc
35,ECOG_35,-44.16736029096145,-17.472748936166308,60.24673228002115,jc
36,ECOG_36,-41.94370441343111,-5.996993875224275,59.374779988484775,jc
37,ECOG_37,-38.4501430927342,5.005994873453049,58.54958428055479,jc
38,ECOG_38,-35.97742621478116,16.52643788848613,58.72521143269183,jc
39,ECOG_39,-23.878377696998857,26.66856962513191,57.19615516331797,jc
40,ECOG_40,-29.531333527656464,-51.49389390407245,65.89075452490725,jc
41,ECOG_41,-38.58957127042246,-40.47287564024199,67.343107042204,jc
42,ECOG_42,-38.35536489305465,-29.282506151415728,67.20071210218751,jc
43,ECOG_43,-36.21915839625912,-18.55157375538524,66.49008935500068,jc
44,ECOG_44,-32.77182769533659,-7.477238613678972,65.48250430919073,jc
45,ECOG_45,-31.600633137678553,2.8656030825847023,64.02126441695366,jc
46,ECOG_46,-23.598282447963623,15.059522369500373,64.21795136262108,jc
47,ECOG_47,-8.892642487280897,25.05896132008827,63.05367376900717,jc
0,ECOG_0,-55.19372538305949,27.67555499785239,13.348539421966121,jf
1,ECOG_1,-59.20797432006088,17.477241497873074,18.644393439974703,jf
2,ECOG_2,-62.271256182598854,8.357830983112596,22.63148365286274,jf
3,ECOG_3,-62.305238484909204,-1.8404825168667278,27.927337670871324,jf
4,ECOG_4,-62.207415031287766,-12.130331010535357,32.00762539611559,jf
5,ECOG_5,-61.93349621381785,-21.24974152529583,35.99471560900363,jf
6,ECOG_6,-60.71887323016263,-32.74053966243572,39.763012082349356,jf
7,ECOG_7,-53.1858823276596,33.63027461159279,-1.5248478678585824,jf
8,ECOG_8,-55.36136267670161,23.791595440019748,3.4673470152134636,jf
9,ECOG_9,-58.648223359729805,14.343062261416096,8.29588059406312,jf
10,ECOG_10,-61.52364102944849,4.92504074737555,13.52960293716755,jf
11,ECOG_11,-62.579136234796124,-5.3648077462930805,17.60989066241182,jf
12,ECOG_12,-63.97559817492103,-15.172975253303019,22.874678842968326,jf
13,ECOG_13,-62.71896517556852,-24.26187410350039,27.26695782011113,jf
14,ECOG_14,-64.02871194366126,-35.78318390520338,30.630065529202092,jf
15,ECOG_15,-47.70843380671261,28.155219417319504,-12.654786433933806,jf
16,ECOG_16,-51.04652982552736,19.45646656009152,-7.8782196618915785,jf
17,ECOG_17,-55.62314542554868,10.068956710614076,-1.7022694014505495,jf
18,ECOG_18,-59.345516049091216,0.980057860416707,2.838033001905349,jf
19,ECOG_19,-63.6888997192636,-8.858621311156334,7.6976324182070845,jf
20,ECOG_20,-66.17581931917672,-18.307154489759984,12.52616599705674,jf
21,ECOG_21,-65.58695645053932,-28.566491318865513,17.01164248655578,jf
22,ECOG_22,-64.37973168894806,-39.215974140940425,21.5281848135069,jf
23,ECOG_23,-39.91171584925399,24.240748194923764,-23.920822954560993,jf
24,ECOG_24,-48.25957218614868,15.182361009289501,-18.666453523506494,jf
25,ECOG_25,-55.51450828579897,6.12397382365523,-13.41208409245201,jf
26,ECOG_26,-60.79338213183334,-2.9344133619790322,-8.157714661397515,jf
27,ECOG_27,-65.99381363284495,-12.382946540582687,-2.8693207417050335,jf
28,ECOG_28,-67.83340884199917,-22.550748375998907,3.0812281920109332,jf
29,ECOG_29,-68.17270086145427,-32.87110853423064,6.7563271530004325,jf
30,ECOG_30,-64.61298538762786,-43.910737349274946,11.303935317403628,jf
31,ECOG_31,-45.715195273686035,20.295765307964928,-35.63063764556245,jf
32,ECOG_32,-51.89291415828035,10.877743793924369,-29.898465555495687,jf
33,ECOG_33,-58.772517621116336,1.788844943727004,-25.087874294815474,jf
34,ECOG_34,-63.77033119011622,-7.300053906470364,-20.27728303413526,jf
35,ECOG_35,-66.29115035963147,-17.0777097489172,-14.067308285056237,jf
36,ECOG_36,-68.50053791659995,-26.526242927520855,-8.778914365363756,jf
37,ECOG_37,-69.00501012852652,-37.17572574959577,-3.832225150131577,jf
38,ECOG_38,-64.38218629976092,-47.46557424326439,0.5812995446893524,jf
0,ECOG_0,-30.786184783094715,58.973257513051934,18.209683229652548,jm
1,ECOG_1,-41.604166811045594,50.422317677655236,24.708678824025398,jm
2,ECOG_2,-44.94495094766511,41.74201708249886,30.14660121316181,jm
3,ECOG_3,-46.39539270079312,32.68009148964688,36.71190956132304,jm
4,ECOG_4,-46.95202708649404,23.042499759459762,42.812994060654404,jm
5,ECOG_5,-47.03093190520827,13.275547269512959,47.85300535474932,jm
6,ECOG_6,-45.114935087407474,2.5513036445354227,53.556178759039206,jm
7,ECOG_7,-46.12373701905705,-8.43166149996149,57.137205752856175,jm
8,ECOG_8,-41.52065464519801,55.765067645393565,8.92527539767797,jm
9,ECOG_9,-47.241002924473094,46.63846167266175,14.960047143220972,jm
10,ECOG_10,-50.958997876147784,37.38249494017023,19.933745683527526,jm
11,ECOG_11,-52.55716991777163,27.744903209983118,26.034830182858894,jm
12,ECOG_12,-54.550341390275804,18.171991859675853,32.66645128480848,jm
13,ECOG_13,-56.52469704744482,8.46971974960889,38.236999181521625,jm
14,ECOG_14,-57.01079545811767,-2.448565015008177,42.34856277795683,jm
15,ECOG_15,-54.63736322375318,-12.215517504954983,47.38857407205175,jm
16,ECOG_16,-45.557216453182605,51.40554550306496,-1.41020681119025,jm
17,ECOG_17,-51.67578414146845,42.21425915045328,4.21665501096846,jm
18,ECOG_18,-54.91753943162997,33.022972797841604,9.720890153893235,jm
19,ECOG_19,-56.92883886064748,23.385381067654496,15.821974653224606,jm
20,ECOG_20,-58.93807311800402,13.747789337467376,21.92305915255597,jm
21,ECOG_21,-60.49866904680905,4.0455172274004205,27.493607049269116,jm
22,ECOG_22,-60.047748058185796,-6.167740640121828,33.13046769977063,jm
23,ECOG_23,-59.41030919938088,-16.510359267403764,37.70625514503567,jm
24,ECOG_24,-42.34311870498524,44.937399951035346,-12.886266129917775,jm
25,ECOG_25,-50.13515800959425,36.832765493214076,-6.42201072643091,jm
26,ECOG_26,-53.04661665707777,27.64147914060241,-0.3935627127513946,jm
27,ECOG_27,-56.458001840949265,18.450192787990737,5.14489527476046,jm
28,ECOG_28,-58.78301612788563,9.323586815258906,11.17966702030346,jm
29,ECOG_29,-60.58911201676729,-1.9116425671739108,16.949153178381703,jm
30,ECOG_30,-64.03828430787608,-11.678595057120715,21.989164472476624,jm
31,ECOG_31,-64.32482413444927,-21.44554754706752,27.029175766571544,jm
32,ECOG_32,-10.389322439537432,38.66329553864526,-22.619133754328274,jm
33,ECOG_33,-25.60299232904817,32.40856297100561,-18.18858306175509,jm
34,ECOG_34,-47.49426719213918,23.217276618393935,-12.160135048075572,jm
35,ECOG_35,-54.14821016186268,14.090670645662106,-5.550623136290383,jm
36,ECOG_36,-58.51528492737473,4.388398535595153,0.5025876418393158,jm
37,ECOG_37,-63.248068715579144,-6.335845089382379,6.205761046129193,jm
38,ECOG_38,-64.88032543195405,-15.527131441994053,11.709996189053971,jm
39,ECOG_39,-64.56563504402224,-25.869750069275984,16.28578363431903,jm
40,ECOG_40,-31.347712596613036,33.7281072589815,-34.31307783550329,jm
41,ECOG_41,-34.85449260254399,26.96238893388656,-29.809898888780943,jm
42,ECOG_42,-50.95084335022155,17.771102581274892,-23.781450875101424,jm
43,ECOG_43,-52.79533278143033,8.579816228663226,-17.753002861421912,jm
44,ECOG_44,-60.676894265598484,-1.0577755015238917,-11.070862695487552,jm
45,ECOG_45,-65.91062624711353,-11.271033369046137,-4.897158173509708,jm
46,ECOG_46,-67.58261683811148,-21.48429123656838,1.1655423181665603,jm
47,ECOG_47,-68.53718362810011,-32.20853486154591,6.8687157224564395,jm
48,ECOG_48,-33.13902082612842,27.77094746440718,-45.86176540837998,jm
49,ECOG_49,-36.006444335827496,20.11261838416135,-40.051202157147955,jm
50,ECOG_50,-50.16167328489687,11.878623166580416,-34.74907454987244,jm
51,ECOG_51,-56.60626757042989,3.198322571424026,-28.793254790342086,jm
52,ECOG_52,-63.24092188491011,-6.503949538642933,-22.692178522513405,jm
53,ECOG_53,-65.94500992675019,-17.16351278374062,-15.864781848280717,jm
54,ECOG_54,-68.50053791659995,-27.44145103114271,-10.27214122440855,jm
55,ECOG_55,-69.00501012852652,-37.01436238144998,-3.0089371603685193,jm
56,ECOG_56,-30.630449571071058,20.222607299170615,-53.05249267792028,jm
57,ECOG_57,-23.13016394985402,5.475157994430644,-45.64406997049428,jm
58,ECOG_58,-51.87374789921229,-3.334503360485434,-40.85037800717529,jm
59,ECOG_59,-58.529145588583305,-12.396428953337418,-33.659802197284414,jm
60,ECOG_60,-63.5432426832454,-22.545006440979815,-26.90503377720089,jm
61,ECOG_61,-67.431290409151,-32.82294468838191,-21.312393153328728,jm
62,ECOG_62,-68.38851571630374,-43.28846679384006,-12.741804784779019,jm
0,ECOG_0,-38.19512247738514,32.90159053807185,45.48762127817412,jp
1,ECOG_1,-38.91328151755652,22.972237464648238,51.319069002158784,jp
2,ECOG_2,-39.58852921370755,12.906641904869558,56.99161574440383,jp
3,ECOG_3,-37.015907476948584,2.4336689096138695,59.63312185968284,jp
4,ECOG_4,-36.64039186910665,-8.090901276870552,63.17291673746464,jp
5,ECOG_5,-36.21915839625912,-18.743114417838594,66.40409583975634,jp
6,ECOG_6,-33.333333333333336,-30.366224027035074,68.82239765737151,jp
7,ECOG_7,-30.820017842869195,-40.378872371996806,71.04231795536663,jp
8,ECOG_8,-46.40051152822174,30.14504273066097,37.79978545488897,jp
9,ECOG_9,-48.14250820800648,19.551676289204902,42.53729868267452,jp
10,ECOG_10,-48.595209197450565,8.915312188391553,48.0233858792124,jp
11,ECOG_11,-48.27496772551723,-1.3367730253827208,51.8809827204735,jp
12,ECOG_12,-48.002001348548525,-12.73899485309778,55.51537526407073,jp
13,ECOG_13,-47.58171922330163,-23.263565039582204,59.05517014185253,jp
14,ECOG_14,-45.4660306725558,-34.02622207129095,61.678303881153205,jp
15,ECOG_15,-40.87360570674097,-44.14931430699339,63.290178816157294,jp
16,ECOG_16,-52.57895271263078,26.34155269176678,28.09216780893438,jp
17,ECOG_17,-55.85527144742217,15.72238765469634,33.27882541797132,jp
18,ECOG_18,-55.030715219095974,4.822138113044297,38.29739585727946,jp
19,ECOG_19,-57.4752191128904,-5.75402926466886,42.73547949756407,jp
20,ECOG_20,-55.19490066339767,-16.883766119673776,46.68767400464059,jp
21,ECOG_21,-55.323498946397514,-27.408336306158194,50.2274688824224,jp
22,ECOG_22,-52.70880565479768,-38.43487877870563,52.38308586449332,jp
23,ECOG_23,-47.35949131486198,-48.038799664602145,55.07970910770736,jp
24,ECOG_24,-58.08990335501008,21.32047980754836,16.804726533572563,jp
25,ECOG_25,-61.28540917714079,10.973799743188076,22.309186106088788,jp
26,ECOG_26,-62.28356155327992,0.05635113779312373,27.627186132897855,jp
27,ECOG_27,-61.67767429140036,-10.255930799081343,32.53278653041221,jp
28,ECOG_28,-61.0571703189258,-21.121782213247556,36.952497794718475,jp
29,ECOG_29,-59.61148058986596,-31.953235499927956,40.77334988402288,jp
30,ECOG_30,-57.44754508255974,-42.690093936022336,42.94733924207213,jp
31,ECOG_31,-54.04127721335541,-52.42165777640246,45.33534670979607,jp
32,ECOG_32,-58.57788504396708,15.796084613678714,6.687445044246962,jp
33,ECOG_33,-61.87732647237393,4.614750567445067,11.537928313826281,jp
34,ECOG_34,-62.579136234796124,-4.564593819231519,16.966162596505423,jp
35,ECOG_35,-64.51497595520374,-25.435844070076232,26.010417046803457,jp
36,ECOG_36,-55.423777459469704,-57.649119425535815,37.64106048444546,jp
37,ECOG_37,-55.268814112457626,10.468128629264331,-4.73026654526772,jp
38,ECOG_38,-58.305820805226354,0.9733016105203144,1.5400672683599284,jp
39,ECOG_39,-63.765079797301134,-9.313181730739784,5.996523284622886,jp
40,ECOG_40,-65.79286598528675,-18.935651703967416,11.546913797084974,jp
41,ECOG_41,-65.28329583027767,-30.073988090843784,15.648823097911963,jp
42,ECOG_42,-64.34576272286183,-40.931239973138545,19.918819568467764,jp
43,ECOG_43,-62.12426180672566,-51.473009223365885,23.758044033750505,jp
44,ECOG_44,-57.728722681317926,-61.72509443714015,27.615640875011596,jp
45,ECOG_45,-56.798360232543956,6.136867708692749,-16.38650353048315,jp
46,ECOG_46,-66.59940232528666,-13.082273642148156,-4.720425301698679,jp
47,ECOG_47,-68.63886293047435,-34.82257600235205,4.679183786029424,jp
48,ECOG_48,-62.19343223122242,-55.31814689802914,12.244662674801134,jp
49,ECOG_49,-56.5897457386631,-64.97366497515438,15.83957468051798,jp
50,ECOG_50,-57.35984904109682,0.7745135967925404,-27.785221265876444,jp
51,ECOG_51,-63.50025674860853,-8.361833130526769,-22.65987901728995,jp
52,ECOG_52,-65.2683184997596,-17.506779389717533,-17.370563423167223,jp
53,ECOG_53,-68.22409420913498,-27.708617435851284,-11.33180854261369,jp
54,ECOG_54,-69.04875311894429,-38.52287165878877,-7.475012469209893,jp
55,ECOG_55,-65.90219473240577,-48.493872367981446,-3.0659299809828586,jp
56,ECOG_56,-61.21792421464,-59.32532565466184,1.0215247153635294,jp
57,ECOG_57,-55.41142633824039,-69.25332870449722,4.298634757601097,jp
0,ECOG_0,60.60606060606061,-9.05527195510813,-41.33249526436055,jt
1,ECOG_1,60.90853470181729,-19.865796170362934,-35.553199364912665,jt
2,ECOG_2,64.64646464646465,-26.44766885917759,-28.7934088377754,jt
3,ECOG_3,65.5576218081214,-35.143867311212325,-22.523865624482823,jt
4,ECOG_4,65.4800968990805,-43.85906156925693,-16.8020662995268,jt
5,ECOG_5,62.089695427665305,-52.53626421528178,-9.984779197897666,jt
6,ECOG_6,58.997914116130595,-60.70863017801397,-3.729610128228054,jt
7,ECOG_7,55.35962810573777,-67.81433535613117,2.779810669268509,jt
8,ECOG_8,60.60606060606061,-3.532009971934502,-33.260078375541895,jt
9,ECOG_9,62.185342777701635,-12.752040913271784,-26.976161018626346,jt
10,ECOG_10,67.04594936198494,-19.895737703408738,-21.297484124539242,jt
11,ECOG_11,67.17171717171718,-29.60160952202882,-13.903704847327605,jt
12,ECOG_12,67.67457402078615,-37.250142995458454,-7.662909921280964,jt
13,ECOG_13,66.01138689148003,-45.403513152180764,-0.8599969632747987,jt
